Barcode	SDB	Type	Reference	Test.CPM	Test_SD	Control.CPM	Control_SD	logFC	F	PValue	QValue
Lac-[650]	SDB66	UEA PBS	Streptavidin	3237.35841452612	773.606061453774	3184.48582861997	727.430380809202	0.0237566462915444	0.0107475172612019	0.918452781731399	0.943624409233724
Lac-[650]	SDB66	UEA HEPES	Streptavidin	2287.74282049754	1357.89572529942	3182.19483740099	727.430380809202	-0.476097291943373	1.86910504788078	0.202691693263644	0.284351656017343
Lac-[650]	SDB66	SNA PBS	Streptavidin	2676.17044120619	254.872595564786	3185.47934569753	727.430380809202	-0.25134048124817	1.55475959505321	0.22723408309812	0.312504537121694
Lac-[650]	SDB66	SNA HEPES	Streptavidin	14049.7492535303	1584.1025852285	3184.90852084407	727.430380809202	2.14122054273676	117.227233520132	6.17281544556458e-07	3.84159259112263e-06
Lac-peg4-[1080]	SDB9	CTb PBS	Streptavidin	13849.0326594103	4647.37605498082	24646.3541636938	6121.63779264318	-0.831589041256927	9.11004914207192	0.0132896642561356	0.0282707403266885
Lac-peg4-[1080]	SDB9	CTb HEPES	Streptavidin	26246.5152810767	8530.46843046641	24650.3593141747	6121.63779264318	0.0905172144756358	0.178426396413175	0.673771031013859	0.755088224412083
Lac-peg4-[1080]	SDB9	LCA PBS	Streptavidin	21622.6474512384	4879.40297292963	24646.2891166224	6121.63779264318	-0.188827266953626	0.521731942350173	0.478940875189283	0.57948378900875
Lac-peg4-[1080]	SDB9	LCA HEPES	Streptavidin	20471.5446754868	8048.89720433858	24644.4557517332	6121.63779264318	-0.26764315620117	0.76587660384112	0.406771733142098	0.508464666427623
Lac-peg4-[1080]	SDB9	PSA PBS	Streptavidin	13456.2214476719	3322.9476983263	24648.8213726243	6121.63779264318	-0.87324531002776	15.3921981792331	0.000952975678359868	0.00264458879106456
Lac-peg4-[1080]	SDB9	PSA HEPES	Streptavidin	10618.3093118448	3132.35575078223	24646.7843913623	6121.63779264318	-1.21484536085397	27.8356187626284	2.90800776235963e-07	1.98968952161448e-06
Lac-peg4-[1080]	SDB9	SBA PBS	Streptavidin	98011.4896769382	9105.52528926228	24648.2287544241	6121.63779264318	1.99146690632422	115.8475679083	1.87701738071766e-12	4.39222067087933e-11
Lac-peg4-[1080]	SDB9	SBA HEPES	Streptavidin	11150.2726884785	345.624172976885	24651.8514235207	6121.63779264318	-1.14461700834399	33.2107831403945	6.97042932257185e-05	0.000246386776658884
Lac-peg4-[1080]	SDB9	ACG PBS	Streptavidin	72966.3660183524	729.5878359468	24650.3021768249	6121.63779264318	1.56562627220928	76.7558593882397	7.68882770614702e-09	7.55960371108573e-08
Lac-peg4-[1080]	SDB9	ACG HEPES	Streptavidin	13377.9709995925	1251.44805808231	24650.6753900535	6121.63779264318	-0.881767851793159	22.072730220021	3.55607697965561e-05	0.000135967649222126
Lac-peg4-[1080]	SDB9	NPL PBS	Streptavidin	30074.5391288402	3417.54503939113	24649.0428012528	6121.63779264318	0.28701100591396	2.21679117427523	0.137728470484167	0.206328182415461
Lac-peg4-[1080]	SDB9	NPL HEPES	Streptavidin	10146.6077275229	2194.01950498212	24649.5589457118	6121.63779264318	-1.28056435482288	36.4117855377519	1.86122975653349e-06	1.04694173805009e-05
Lac-peg4-[1080]	SDB9	MAL PBS	Streptavidin	13366.0326742207	1428.31525221283	24647.149863711	6121.63779264318	-0.882849520437934	11.8573043123195	0.00327516130906022	0.00820543625610376
Lac-peg4-[1080]	SDB9	MAL HEPES	Streptavidin	17158.2774960188	1155.71983349031	24649.8926457402	6121.63779264318	-0.522676634192662	6.94304004536738	0.0170679666089778	0.0350958188620458
Lac-peg4-[1080]	SDB9	UEA PBS	Streptavidin	51025.8847240078	1190.50936545029	24647.830279776	6121.63779264318	1.04976863857057	20.9894014522646	0.00017664774818308	0.00057251486253242
Lac-peg4-[1080]	SDB9	UEA HEPES	Streptavidin	8139.68659613825	1312.53877802037	24647.5684299844	6121.63779264318	-1.59840017432332	45.2245345566218	5.48598815698183e-06	2.76664057916756e-05
Lac-peg4-[1080]	SDB9	SNA PBS	Streptavidin	26112.5636934684	2813.98737142733	24650.9742571517	6121.63779264318	0.0830994402998114	0.177318844605711	0.679908108783955	0.760477219635747
Lac-peg4-[1080]	SDB9	SNA HEPES	Streptavidin	66008.1969329234	23371.1505986667	24649.6423239509	6121.63779264318	1.42107847755152	35.1225123055174	0.000131976601136102	0.000441178923797826
GNLN-[1130]	SDB55	CTb PBS	Streptavidin	1503.61518214781	459.837329945504	664.571404555881	140.954861263708	1.17793926497936	11.8559442629469	0.0059269850483143	0.014028290594335
GNLN-[1130]	SDB55	CTb HEPES	Streptavidin	631.776888999284	393.627595671208	671.485069282948	140.954861263708	-0.0879401582649485	0.045122257458296	0.832248549084819	0.884385227261365
GNLN-[1130]	SDB55	LCA PBS	Streptavidin	1126.08335288932	608.668773399927	666.03756139875	140.954861263708	0.757638173966966	3.83805879847504	0.0650114238073837	0.112353568470663
GNLN-[1130]	SDB55	LCA HEPES	Streptavidin	975.077954892364	131.511690097865	663.478573162391	140.954861263708	0.555467688156634	3.89873616271546	0.0834209879190717	0.139432222664734
GNLN-[1130]	SDB55	PSA PBS	Streptavidin	1799.81601153238	710.071181059842	669.081186903722	140.954861263708	1.42759624827294	17.9789234680348	0.000356044891786384	0.00109050398793212
GNLN-[1130]	SDB55	PSA HEPES	Streptavidin	1009.9790223421	611.714708189417	666.371171222235	140.954861263708	0.599927435150679	2.12981678354375	0.145665131699265	0.214915768080883
GNLN-[1130]	SDB55	SBA PBS	Streptavidin	320.730091734842	5.56575980398618	669.840839032866	140.954861263708	-1.06245861979137	10.0825656776348	0.00301517660433018	0.00761934476688188
GNLN-[1130]	SDB55	SBA HEPES	Streptavidin	1780.44092134286	116.280277406276	673.251902606806	140.954861263708	1.40301625803952	34.7093525783192	2.43228932947415e-06	1.32361791417896e-05
GNLN-[1130]	SDB55	ACG PBS	Streptavidin	1331.84408163447	119.35960662376	672.341127933488	140.954861263708	0.986159887848055	20.4968721200507	0.000146472069545371	0.000486853185704784
GNLN-[1130]	SDB55	ACG HEPES	Streptavidin	2489.32516377167	326.949895282683	672.359532919495	140.954861263708	1.88844989086839	70.1026651737781	9.27563380679142e-12	1.77909697605671e-10
GNLN-[1130]	SDB55	NPL PBS	Streptavidin	3070.08820120712	88.7692280117224	671.836450883378	140.954861263708	2.19209812659899	83.8761190007293	1.6206716550595e-17	1.26412389094641e-15
GNLN-[1130]	SDB55	NPL HEPES	Streptavidin	2418.27232100879	552.8086830328	670.465341039712	140.954861263708	1.85074205458947	52.7333125498041	1.83608378891511e-09	2.14821803303068e-08
GNLN-[1130]	SDB55	MAL PBS	Streptavidin	972.840859531151	242.248696587207	667.475493007275	140.954861263708	0.543488955702169	2.83460522508648	0.11135677813383	0.175589528863317
GNLN-[1130]	SDB55	MAL HEPES	Streptavidin	2179.21606516619	278.653939522853	671.83588759479	140.954861263708	1.69762847656097	53.3807618149489	5.9835846491645e-07	3.76386776318412e-06
GNLN-[1130]	SDB55	UEA PBS	Streptavidin	1686.77666899617	247.687801270051	671.877164196457	140.954861263708	1.32799957012755	30.8871246172756	1.86311830725706e-05	7.86948887902803e-05
GNLN-[1130]	SDB55	UEA HEPES	Streptavidin	1394.40610013219	313.685129691565	666.626294961043	140.954861263708	1.06470065542853	12.8079376793577	0.00258799247229678	0.00662571376933748
GNLN-[1130]	SDB55	SNA PBS	Streptavidin	511.991685020513	49.032356594292	673.037381184191	140.954861263708	-0.394566255431088	2.59810829794549	0.123092245757293	0.189746940100175
GNLN-[1130]	SDB55	SNA HEPES	Streptavidin	397.815910823074	73.1923892946803	671.184921949755	140.954861263708	-0.754609327702526	6.21227924014601	0.0304506453511623	0.0582144690536927
3'GN-Di-LN-[1110]	SDB46	CTb PBS	Streptavidin	9.99487179181354	8.26925574714297	6.05903824106653	9.5524443880218	0.72209925003525	0.15064803369455	0.70572250515259	0.782649602870645
3'GN-Di-LN-[1110]	SDB46	CTb HEPES	Streptavidin	2.4848535340309	0	6.50885201731005	9.5524443880218	-1.38924229725903	0.186321263822795	0.66701547055446	0.75001002213429
3'GN-Di-LN-[1110]	SDB46	LCA PBS	Streptavidin	5.63018729196119	4.20369532529973	5.56464291243683	9.5524443880218	0.0168938036742482	0.000172670599602817	0.989653393478845	0.994754699630798
3'GN-Di-LN-[1110]	SDB46	LCA HEPES	Streptavidin	23.3447207744486	5.33556747571768	5.48139835475419	9.5524443880218	2.09048044272235	2.94568215743982	0.124091035698674	0.190533480009775
3'GN-Di-LN-[1110]	SDB46	PSA PBS	Streptavidin	6.15372266574196	5.26719740542512	5.63039720774572	9.5524443880218	0.128222722426553	0.00617265417052257	0.938110766253265	0.959431465486293
3'GN-Di-LN-[1110]	SDB46	PSA HEPES	Streptavidin	7.11709708970059	5.92697051149559	5.31595052809357	9.5524443880218	0.420961238492352	0.0664122565951812	0.796837855280292	0.8576819601453
3'GN-Di-LN-[1110]	SDB46	SBA PBS	Streptavidin	8.33483278159708	7.68898369087423	5.88343102010989	9.5524443880218	0.502495523340645	0.0577097988581797	0.811480174790418	0.867853569017174
3'GN-Di-LN-[1110]	SDB46	SBA HEPES	Streptavidin	16.3880962203124	6.30392168216664	5.46957423665475	9.5524443880218	1.58314782849222	1.35003348397756	0.25506089132687	0.344597278120598
3'GN-Di-LN-[1110]	SDB46	ACG PBS	Streptavidin	39.3636726660556	8.73609188964049	4.93040784776318	9.5524443880218	2.99708593402052	7.07661800559663	0.0138822178205599	0.0293180412455869
3'GN-Di-LN-[1110]	SDB46	ACG HEPES	Streptavidin	18.8598179902516	4.2327521406209	4.88883572698308	9.5524443880218	1.94775291879781	2.21893357793427	0.141422119341039	0.209979542676416
3'GN-Di-LN-[1110]	SDB46	NPL PBS	Streptavidin	21.9011702284605	14.4999290429152	4.99147305671064	9.5524443880218	2.13347041438466	2.34443685702398	0.126946776156949	0.194153892945923
3'GN-Di-LN-[1110]	SDB46	NPL HEPES	Streptavidin	10.2775655894937	6.34301437288757	4.9685356479143	9.5524443880218	1.04860595781083	0.529326334353681	0.470135026295524	0.572380833263021
3'GN-Di-LN-[1110]	SDB46	MAL PBS	Streptavidin	15.0817236238459	0.892107190750228	5.61987532142054	9.5524443880218	1.42419128799654	0.996918878477102	0.332689446996454	0.433942756951896
3'GN-Di-LN-[1110]	SDB46	MAL HEPES	Streptavidin	12.8303492118999	8.2608975532547	4.77293197224216	9.5524443880218	1.4266127585533	1.04599870493697	0.319177711225644	0.417715796570473
3'GN-Di-LN-[1110]	SDB46	UEA PBS	Streptavidin	24.4624080004777	15.0338981657387	5.48526261988754	9.5524443880218	2.15693382527518	2.28059461678483	0.146476850706261	0.215028751977824
3'GN-Di-LN-[1110]	SDB46	UEA HEPES	Streptavidin	9.30423474556807	1.10290083713993	4.81929093437914	9.5524443880218	0.949066599077515	0.425033274908015	0.523901609388366	0.622931791650801
3'GN-Di-LN-[1110]	SDB46	SNA PBS	Streptavidin	25.2976104305626	4.95384725645879	5.14980494845789	9.5524443880218	2.29641142120718	3.14653792917094	0.0917381425851345	0.150327208437826
3'GN-Di-LN-[1110]	SDB46	SNA HEPES	Streptavidin	12.888810632889	13.6798070302604	5.77415094368916	9.5524443880218	1.15843841225135	0.458973437713816	0.512487358172396	0.613098373273726
LNT-2-[970]	SDB54	CTb PBS	Streptavidin	781.026248564603	426.402852565304	666.57503339863	212.164484993255	0.228603752726289	0.234092648424598	0.638650110268215	0.726161932958029
LNT-2-[970]	SDB54	CTb HEPES	Streptavidin	1247.50396611253	24.2036327289974	659.239597686133	212.164484993255	0.920169595521265	6.85865040905216	0.0103140921756201	0.0228118862863432
LNT-2-[970]	SDB54	LCA PBS	Streptavidin	1020.63065991023	199.163534179918	663.640814293072	212.164484993255	0.620986365566107	2.53246221970373	0.128102758467176	0.195105298310986
LNT-2-[970]	SDB54	LCA HEPES	Streptavidin	784.935538501398	555.598078025452	666.374886314353	212.164484993255	0.236240149140977	0.223734931032472	0.649344608547433	0.736957651419813
LNT-2-[970]	SDB54	PSA PBS	Streptavidin	457.23336655946	146.237476059196	660.742034750348	212.164484993255	-0.531156440352145	1.67900698395297	0.208917401816476	0.292384402063729
LNT-2-[970]	SDB54	PSA HEPES	Streptavidin	430.556664326256	49.4934123295677	663.045386852232	212.164484993255	-0.62290451016107	1.66455294779759	0.198135979396212	0.278964014312357
LNT-2-[970]	SDB54	SBA PBS	Streptavidin	413.719589248285	31.7340743616352	659.88286452265	212.164484993255	-0.67355668562702	3.9034568988691	0.0560142474581107	0.0988486719849012
LNT-2-[970]	SDB54	SBA HEPES	Streptavidin	281.673492972349	64.2038287584867	655.045554334608	212.164484993255	-1.21757143603666	11.7263661700709	0.00191431154335525	0.00512527346847973
LNT-2-[970]	SDB54	ACG PBS	Streptavidin	1948.90350550847	35.1604597961302	654.840843919897	212.164484993255	1.5734464474474	43.7327818203775	8.84725018565788e-07	5.25445823209123e-06
LNT-2-[970]	SDB54	ACG HEPES	Streptavidin	367.121143453567	102.962811568059	654.744514793755	212.164484993255	-0.834675862904804	7.779827699795	0.00750944302040613	0.0172174550899707
LNT-2-[970]	SDB54	NPL PBS	Streptavidin	1605.99676169225	167.097017246182	655.575569012433	212.164484993255	1.29263498742987	23.3867071841615	2.27060401780153e-06	1.24723319287689e-05
LNT-2-[970]	SDB54	NPL HEPES	Streptavidin	385.028776435106	108.536222330768	657.501504066326	212.164484993255	-0.772027920085426	5.21012536109889	0.0265512685360235	0.0518614093274583
LNT-2-[970]	SDB54	MAL PBS	Streptavidin	355.892794419401	76.7355611168863	662.339530519859	212.164484993255	-0.896128241777851	4.38573657362275	0.0522546182220535	0.0929147466866301
LNT-2-[970]	SDB54	MAL HEPES	Streptavidin	616.076332881234	122.103000435178	655.140021936133	212.164484993255	-0.0886941699972821	0.088361813557639	0.769470718201247	0.834365839013401
LNT-2-[970]	SDB54	UEA PBS	Streptavidin	2461.96849969985	248.696434884552	656.590171177227	212.164484993255	1.90674724423118	54.5084661962698	3.68675241431405e-07	2.43700583319065e-06
LNT-2-[970]	SDB54	UEA HEPES	Streptavidin	634.994641947636	585.888691915422	661.67108572247	212.164484993255	-0.059369818242699	0.0105900337839645	0.920213539894316	0.944429685681008
LNT-2-[970]	SDB54	SNA PBS	Streptavidin	318.799125283572	67.8579841057578	654.513272579195	212.164484993255	-1.03777477734059	11.2124332603684	0.0033812495273224	0.00841715307865364
LNT-2-[970]	SDB54	SNA HEPES	Streptavidin	990.680327921206	46.2620966971488	657.912141060699	212.164484993255	0.590524668250596	3.55951412995416	0.0878249069908437	0.145751973303953
3'KDNLN-[220]	SDB87	CTb PBS	Streptavidin	7828.92363053	633.158148613733	7508.49490773658	1094.81677880111	0.06029022467645	0.095246113781225	0.76368812566228	0.829633339855959
3'KDNLN-[220]	SDB87	CTb HEPES	Streptavidin	6586.17057928935	355.551200979499	7510.09159746955	1094.81677880111	-0.189390626134559	0.560262950896466	0.45606051420233	0.559319498550027
3'KDNLN-[220]	SDB87	LCA PBS	Streptavidin	5825.1960075135	1706.86358841123	7508.2326420378	1094.81677880111	-0.366166757948521	1.78543044376023	0.197339783645456	0.278177767307449
3'KDNLN-[220]	SDB87	LCA HEPES	Streptavidin	6742.04846147495	507.964371502998	7507.71758105057	1094.81677880111	-0.155187383739325	0.524496913921443	0.489377747692645	0.591389502858048
3'KDNLN-[220]	SDB87	PSA PBS	Streptavidin	6148.96831051486	1157.36447631762	7508.93837626424	1094.81677880111	-0.288264580279013	2.14530777453872	0.157605426784956	0.227933682742149
3'KDNLN-[220]	SDB87	PSA HEPES	Streptavidin	8325.88564959391	2828.67879836156	7508.17670280714	1094.81677880111	0.149141140187399	0.392460135998005	0.531558708310265	0.630115186142868
3'KDNLN-[220]	SDB87	SBA PBS	Streptavidin	2530.50525167563	322.634237231874	7509.0246797823	1094.81677880111	-1.5692000649941	36.4583033699783	5.59376246495048e-07	3.58204168807905e-06
3'KDNLN-[220]	SDB87	SBA HEPES	Streptavidin	5651.94447384981	348.083989885533	7509.87034503451	1094.81677880111	-0.41004070805476	5.45731707615274	0.0268570535935608	0.0523712545074436
3'KDNLN-[220]	SDB87	ACG PBS	Streptavidin	19749.9854856903	591.555112428381	7509.11817653236	1094.81677880111	1.39513619125536	68.012319783402	2.26453899246434e-08	2.02252719174296e-07
3'KDNLN-[220]	SDB87	ACG HEPES	Streptavidin	10600.7159702451	676.329572673999	7509.15924635633	1094.81677880111	0.497438415070379	7.83475347289187	0.00683130668328025	0.0158899181300952
3'KDNLN-[220]	SDB87	NPL PBS	Streptavidin	6814.70907717333	1642.27816263838	7508.81407316153	1094.81677880111	-0.139933000327053	0.434081441770423	0.510576058593064	0.612542510226434
3'KDNLN-[220]	SDB87	NPL HEPES	Streptavidin	7724.88683484466	94.0426930451147	7508.77247118199	1094.81677880111	0.0409367222681755	0.0455995700119226	0.831735691636436	0.884385227261365
3'KDNLN-[220]	SDB87	MAL PBS	Streptavidin	9227.83078862745	2502.38649212854	7508.55968161045	1094.81677880111	0.297455358034435	1.48767790173023	0.239979374463689	0.326601724632427
3'KDNLN-[220]	SDB87	MAL HEPES	Streptavidin	11332.0538940328	2277.81140189708	7508.84496051583	1094.81677880111	0.593746459142917	11.00622739499	0.0035900947869304	0.00889917563709441
3'KDNLN-[220]	SDB87	UEA PBS	Streptavidin	3288.0617703859	922.833066649155	7508.9502461557	1094.81677880111	-1.19137383045066	28.7962520853363	2.87699446326052e-05	0.000112955822886403
3'KDNLN-[220]	SDB87	UEA HEPES	Streptavidin	7822.40083305731	67.1857056720378	7508.01443584472	1094.81677880111	0.0591800400236566	0.10678395527518	0.748167812764725	0.814284968311375
3'KDNLN-[220]	SDB87	SNA PBS	Streptavidin	7523.21991088436	440.859856029386	7509.46659530895	1094.81677880111	0.00263982698027239	0.000224352870435763	0.988201905816879	0.994149810667024
3'KDNLN-[220]	SDB87	SNA HEPES	Streptavidin	7283.89960358449	57.5493394107549	7509.45726339798	1094.81677880111	-0.0439976052280266	0.0678870483813482	0.799384848027054	0.859629020241088
(Man)3-[460]	SDB127	CTb PBS	Streptavidin	75898.5889044732	1094.3986741606	98362.213239706	10471.1523072663	-0.374031133742637	9.0729418230797	0.0124989977963891	0.0268327108656426
(Man)3-[460]	SDB127	CTb HEPES	Streptavidin	119615.407296503	5356.40501724253	98353.1293751631	10471.1523072663	0.282360369006609	5.53919231387936	0.0207207051392866	0.0415835763515701
(Man)3-[460]	SDB127	LCA PBS	Streptavidin	71401.5398885549	14733.7710461446	98361.2840416899	10471.1523072663	-0.462135379870292	10.5382189654069	0.00442295147729595	0.0107585306204496
(Man)3-[460]	SDB127	LCA HEPES	Streptavidin	90953.3035224478	38756.8865372943	98365.8987598627	10471.1523072663	-0.11303221331038	0.178417176576039	0.683759428424029	0.762629677079232
(Man)3-[460]	SDB127	PSA PBS	Streptavidin	294357.374100657	181306.432778122	98355.1008532617	10471.1523072663	1.58149698977688	27.017716109405	0.000725295590924439	0.00208500206727664
(Man)3-[460]	SDB127	PSA HEPES	Streptavidin	436829.308143898	187305.050039268	98358.8535896895	10471.1523072663	2.15094282911677	55.6180952489204	1.31542105402571e-12	3.22490883565383e-11
(Man)3-[460]	SDB127	SBA PBS	Streptavidin	58106.1072571667	4965.96247404045	98357.6616411474	10471.1523072663	-0.759347630225989	26.5857610134375	8.71733249822113e-06	4.07352192653461e-05
(Man)3-[460]	SDB127	SBA HEPES	Streptavidin	104388.470117685	2152.04124558606	98345.9175315239	10471.1523072663	0.0860253019210527	0.389122772186592	0.537799691238227	0.635581453281541
(Man)3-[460]	SDB127	ACG PBS	Streptavidin	50894.3847873745	4396.95997058589	98348.6299312408	10471.1523072663	-0.950398463299762	36.3349015913722	3.56760452422762e-06	1.88873180694403e-05
(Man)3-[460]	SDB127	ACG HEPES	Streptavidin	112085.566094056	6819.77508811321	98346.6614065899	10471.1523072663	0.18865252293256	2.40779068016825	0.125847975498341	0.192725302791962
(Man)3-[460]	SDB127	NPL PBS	Streptavidin	68632.2375407751	34607.7240123492	98352.5518951748	10471.1523072663	-0.519076095704013	2.72279917580612	0.156410535418253	0.22676620376624
(Man)3-[460]	SDB127	NPL HEPES	Streptavidin	195253.481599949	21441.707691542	98349.4922000805	10471.1523072663	0.989358764865453	69.7907893886948	3.37695003754247e-11	5.64433077703527e-10
(Man)3-[460]	SDB127	MAL PBS	Streptavidin	60486.6428170099	2506.93596501336	98359.2930170989	10471.1523072663	-0.701444776049988	24.4998240001286	0.000138410004894889	0.000461366682982963
(Man)3-[460]	SDB127	MAL HEPES	Streptavidin	85142.3005216306	998.585108657913	98348.5298673583	10471.1523072663	-0.208027415112524	2.72511812682357	0.115086091669536	0.180255324301683
(Man)3-[460]	SDB127	UEA PBS	Streptavidin	85520.1782832732	672.744175040776	98357.7901428271	10471.1523072663	-0.201774460858563	1.63200865559632	0.215904323312547	0.300723878899619
(Man)3-[460]	SDB127	UEA HEPES	Streptavidin	126201.250846996	25602.6119924969	98354.6605801827	10471.1523072663	0.359660887706152	5.42804258602075	0.0335638911703258	0.0635432891088692
(Man)3-[460]	SDB127	SNA PBS	Streptavidin	112175.392268231	6078.23640756912	98347.4310306844	10471.1523072663	0.189796956068058	2.49085069056367	0.13062781434851	0.198228978972447
(Man)3-[460]	SDB127	SNA HEPES	Streptavidin	99615.5773364355	5024.8455880858	98353.5145049687	10471.1523072663	0.018394754838409	0.0146731223601619	0.905830897296304	0.932942033306932
GQ2-[430]	SDB16	CTb PBS	Streptavidin	17199.9560594859	2074.16369606461	15509.2402811384	1661.6648849112	0.149276861490252	0.677079356249862	0.429008745065109	0.532280203315141
GQ2-[430]	SDB16	CTb HEPES	Streptavidin	10815.3172307028	104.00122362297	15512.1249021174	1661.6648849112	-0.520320342550356	5.12148503482655	0.0259795270668167	0.0511717957376693
GQ2-[430]	SDB16	LCA PBS	Streptavidin	13250.2906707559	8288.01639615372	15509.1066994275	1661.6648849112	-0.22709158343345	0.478615477160352	0.497761981645716	0.599157940869843
GQ2-[430]	SDB16	LCA HEPES	Streptavidin	13459.4870252139	2430.18478196917	15507.8367718693	1661.6648849112	-0.204374028886319	1.02554304515799	0.34058638575898	0.440316100925974
GQ2-[430]	SDB16	PSA PBS	Streptavidin	14769.1757743064	1730.7549100913	15510.7765199267	1661.6648849112	-0.0706815985463279	0.179577238278585	0.675983851712918	0.756843164118769
GQ2-[430]	SDB16	PSA HEPES	Streptavidin	13875.5528510818	1355.64155356846	15509.3023994264	1661.6648849112	-0.160588541461559	0.530405552476025	0.467091818467329	0.569268153757057
GQ2-[430]	SDB16	SBA PBS	Streptavidin	81801.280770619	8136.43717080253	15510.5492362569	1661.6648849112	2.39887365793369	157.993854053456	6.46120172631687e-15	2.69985929278241e-13
GQ2-[430]	SDB16	SBA HEPES	Streptavidin	38284.773725998	1844.60159704348	15512.9346095163	1661.6648849112	1.30329910120672	97.2161450205714	1.28482237260821e-10	1.92723355891232e-09
GQ2-[430]	SDB16	ACG PBS	Streptavidin	4909.47284357935	1390.33294644433	15511.6757724047	1661.6648849112	-1.65971452535632	69.2228062743114	1.93810067534166e-08	1.79966491281725e-07
GQ2-[430]	SDB16	ACG HEPES	Streptavidin	10707.9553903187	685.856596854009	15511.8857583341	1661.6648849112	-0.534691049670558	10.2909204783355	0.00212108678753892	0.00560384949121973
GQ2-[430]	SDB16	NPL PBS	Streptavidin	4606.7924070677	1156.28657064911	15510.8892012074	1661.6648849112	-1.75144690163251	67.914114432437	8.46302582036817e-15	3.41439317580371e-13
GQ2-[430]	SDB16	NPL HEPES	Streptavidin	11081.0812960529	1159.50167657279	15511.122776707	1661.6648849112	-0.485204453036975	7.48411543958068	0.00848112763339075	0.0190777323958583
GQ2-[430]	SDB16	MAL PBS	Streptavidin	8836.32867625711	3552.67203918025	15509.6897965365	1661.6648849112	-0.81165084454518	8.84556310517836	0.00883115288692621	0.0197184138887475
GQ2-[430]	SDB16	MAL HEPES	Streptavidin	8112.53648848185	394.683579224033	15511.2975761094	1661.6648849112	-0.935094410899469	32.3585607572547	1.69908522671956e-05	7.22883532822506e-05
GQ2-[430]	SDB16	UEA PBS	Streptavidin	6961.37997061497	321.688983578432	15510.3292575778	1661.6648849112	-1.15578408428522	40.1135273106128	3.33912048175896e-06	1.7758049834809e-05
GQ2-[430]	SDB16	UEA HEPES	Streptavidin	14823.1911337497	526.835568723378	15509.7517527978	1661.6648849112	-0.0653195307653517	0.149731666610406	0.704005947653134	0.781486678134883
GQ2-[430]	SDB16	SNA PBS	Streptavidin	16635.9544170287	1623.4105471772	15512.2158232055	1661.6648849112	0.100899856002805	0.363611484538025	0.553470879640709	0.648034910066312
GQ2-[430]	SDB16	SNA HEPES	Streptavidin	17266.725573991	139.328007762735	15511.5182250915	1661.6648849112	0.154654618770972	0.975867357914941	0.345035156770084	0.444593759274227
GT2-[430]	SDB51	CTb PBS	Streptavidin	992.805681576264	12.8890002950662	934.812224139939	134.587346584192	0.0868347719208139	0.0754391764483188	0.788940666312402	0.849963701275792
GT2-[430]	SDB51	CTb HEPES	Streptavidin	1158.38223508303	59.0032783156947	940.325912282234	134.587346584192	0.300878603073823	0.847391834241525	0.359694803239509	0.458934481777782
GT2-[430]	SDB51	LCA PBS	Streptavidin	838.998094570096	438.774167722003	935.828545916708	134.587346584192	-0.157576702221988	0.167902165775511	0.686586976818516	0.764889276889849
GT2-[430]	SDB51	LCA HEPES	Streptavidin	968.644725444709	4.96541628041537	933.865085861604	134.587346584192	0.0527534774283296	0.0449510060878427	0.837347840525996	0.887063223925533
GT2-[430]	SDB51	PSA PBS	Streptavidin	951.29792477602	160.098609640767	938.085577473272	134.587346584192	0.0201776914289758	0.00373915414053346	0.951810760480241	0.969653560815014
GT2-[430]	SDB51	PSA HEPES	Streptavidin	1183.89892503858	56.8186812471699	936.168187895826	134.587346584192	0.33870627012532	0.783471047247792	0.376899518203646	0.476726958160287
GT2-[430]	SDB51	SBA PBS	Streptavidin	1281.36849639429	412.490305952331	938.861559242683	134.587346584192	0.44870108143157	3.06889943611607	0.0880962241390569	0.145788659466332
GT2-[430]	SDB51	SBA HEPES	Streptavidin	2281.54343859969	203.928510856685	941.365154651973	134.587346584192	1.27718376502931	37.7536246918063	1.23119338662429e-06	7.2024813117521e-06
GT2-[430]	SDB51	ACG PBS	Streptavidin	81.3845525511604	2.43126077917227	940.468934547025	134.587346584192	-3.53055339925534	132.454628578902	4.19662912073132e-11	6.72610420719951e-10
GT2-[430]	SDB51	ACG HEPES	Streptavidin	724.596764503847	9.32528805622187	940.532034747668	134.587346584192	-0.376298719295382	2.33293901634217	0.1317736873301	0.198935760227377
GT2-[430]	SDB51	NPL PBS	Streptavidin	147.416390013988	6.97475081586888	940.190550789631	134.587346584192	-2.67305624633901	53.8834749883609	2.72688151363715e-12	6.25578700187346e-11
GT2-[430]	SDB51	NPL HEPES	Streptavidin	1022.33171232943	56.0126511238926	939.005954292151	134.587346584192	0.122657167120706	0.193920393979907	0.661488396050726	0.745048943949298
GT2-[430]	SDB51	MAL PBS	Streptavidin	364.298231531645	166.063889568002	936.884026432019	134.587346584192	-1.36275048120447	13.4437441572541	0.00203752718472096	0.00541797001391711
GT2-[430]	SDB51	MAL HEPES	Streptavidin	526.330961171302	35.9563475088388	940.089456085032	134.587346584192	-0.836827782658841	11.4024863074342	0.00313984650296321	0.0079002589429397
GT2-[430]	SDB51	UEA PBS	Streptavidin	139.161993887087	13.5098397796638	940.230965554406	134.587346584192	-2.75624994012988	67.676669673819	6.97904374296966e-08	5.5927953282702e-07
GT2-[430]	SDB51	UEA HEPES	Streptavidin	1261.83657168501	212.635478376414	936.140695262678	134.587346584192	0.430727792016774	2.40061666023202	0.141282135005472	0.209979542676416
